World rank;Company;Country;Region;Industry-ICB3 sector name;R&D 2021 (EUR million);R&D one-year growth (%);Net sales (EUR million);Net sales one-year growth (%);R&D intensity (%);Capex (EUR million);Capex one-year growth (%);Capex intensity (%);Op.profits (EUR million);Op.profits one-year growth (%);Profitability (%);Employees;Employees one-year growth (%);Market cap (EUR million);Market cap one-year growth (%)
1931;TECHNIPFMC;UK;Row;Oil & Gas Producers;69.2;-34.6;6453.7;-44;1.1;169.3;-34.3;2.6;31.7;-101.2;0.5;22002;-37.1;2638.3;-13.6
1932;ATRECA;US;US;Pharmaceuticals & Biotechnology;69.2;26.3;;;;31;598.2;;-97.4;24.1;;134;3.1;156.4;-57.5
1933;FITIPOWER INTEGRATED TECHNOLOGY;Taiwan;RoW;Electronic & Electrical Equipment;69.2;89.2;729.2;110.2;9.5;16.3;151.2;2.2;247.9;771.9;34;;;1362.1;669.1
1934;BGI GENOMICS;China;China;Pharmaceuticals & Biotechnology;69.1;-11.8;932.8;-19.4;7.4;53.2;27.4;5.7;247.4;-34.7;26.5;4333;14.7;3402.2;-32.8
1935;FAR EAST SMARTER ENERGY;China;China;Pharmaceuticals & Biotechnology;69;52.5;2870.3;5.5;2.4;40;-30.6;1.4;134.2;-297.3;4.7;8164;-2.7;1888.6;48.3
1936;SINO AMERICAN SILICON PRODUCTS;Taiwan;RoW;Technology Hardware & Equipment;69;24.3;2195.1;12.1;3.1;191.7;-34.4;8.7;576.5;21.2;26.3;;;3607.6;100.2
1937;COMBA TELECOM SYSTEMS HOLDINGS;China;China;Technology Hardware & Equipment;68.9;29.3;664.6;16.1;10.4;26.6;-11.7;4;-77.3;373.1;-11.6;5500;-8.3;582.7;-44.8
1938;NSFOCUS TECHNOLOGIES;China;China;Software & Computer Services;68.9;44.1;357.5;29.9;19.3;24.5;3.5;6.9;40.9;-20;11.5;4422;30;2239.1;4.6
1939;CHINA CAMC ENGINEERING;China;China;Construction & Materials;68.9;-5.7;1190.1;8.4;5.8;24.2;114.3;2;44.2;-12.2;3.7;4456;-22.8;1076.1;-11
1940;SEOUL SEMICONDUCTOR;South Korea;RoW;Technology Hardware & Equipment;68.8;11.6;968.1;12.8;7.1;116.4;148;12;47;6;4.9;;;715.8;1.2
1941;SHANDONG GOLD MINING;China;China;Mining;68.8;28.1;4703;-46.7;1.5;540.6;-24.6;11.5;-99.8;-121;-2.1;16012;1.5;8822.7;-33.3
1942;LOTTE CHEMICAL;South Korea;RoW;Chemicals;68.8;15.5;13483.1;48.2;0.5;576.9;-3.6;4.3;1142.6;330.3;8.5;;;6375.9;31.9
1943;KYORIN;Japan;Japan;Pharmaceuticals & Biotechnology;68.8;-8.3;815.9;2.6;8.4;18.9;-39.9;2.3;38.7;-13.5;4.7;;;910.5;-9.2
1944;VELODYNE;US;US;Electronic & Electrical Equipment;68.7;-11.6;54.7;-35.1;125.7;5;72.1;9.1;-196.1;45.2;-358.7;407;230.9;;
1945;WILO;Germany;EU;Industrial Engineering;68.7;1.5;;;;108.3;11.4;;;;;;;;
1946;VANGUARD INTERNATIONAL SEMICONDUCTOR;Taiwan;RoW;Technology Hardware & Equipment;68.6;19.7;1401.4;32.7;4.9;423.4;253.4;30.2;452.8;89.4;32.3;;;7734.6;58.3
1947;AMBU;Denmark;EU;Health Care Equipment & Services;68.5;45;540;12.5;12.7;23.7;22.2;4.4;45.8;-20.6;8.5;4584;9.5;5984.7;11.3
1948;FORMULA SYSTEMS 1985;Israel;RoW;Software & Computer Services;68.5;25.7;2122.9;24.3;3.2;15.3;4.2;0.7;183.7;21.9;8.7;20333;10.2;1385.1;3.5
1949;NCINO;US;US;Software & Computer Services;68.4;36.2;241.8;34.1;28.3;4.8;25.9;2;-53.9;43.2;-22.3;1681;50.8;5266.7;-29.6
1950;MONDAY.COM;Israel;RoW;Software & Computer Services;68.3;72.1;272.1;91.3;25.1;12.1;151;4.5;-111.4;-16.2;-40.9;1064;50.9;14645.3;
1951;VISHAY INTERTECHNOLOGY;US;US;Electronic & Electrical Equipment;68.3;9.2;2861.1;29.5;2.4;192.8;76.7;6.7;413;119;14.4;22800;5.6;2574.3;37.6
1952;GUANGZHOU DEVELOPMENT GROUP;China;China;Gas, Water & Multiutilities;68.2;6;5164.4;19.8;1.3;437.1;60.5;8.5;28.8;-84.3;0.6;5808;4.8;2603.4;14.5
1953;HD HYUNDAI;South Korea;RoW;Technology Hardware & Equipment;68.2;8.1;20952.3;48.9;0.3;1629.1;-2.6;7.8;807.6;-281.8;3.9;;;3838.1;44.5
1954;TCR2 THERAPEUTICS;US;US;Pharmaceuticals & Biotechnology;68.2;48.6;;;;9.8;54.9;;-85.3;40.7;;137;16.1;565.6;-5
1955;SHANGHAI FUDAN MICROELECTRONICS;China;China;Electronic & Electrical Equipment;68.2;18.3;352;52.5;19.4;78.2;369.2;22.2;85.4;253.3;24.3;1531;5.4;775.9;43.6
1956;ILDONG PHARMACEUTICAL;South Korea;RoW;Pharmaceuticals & Biotechnology;68.1;64.5;416.8;-0.3;16.3;14.7;3;3.5;-41.3;-937.3;-9.9;;;255;-22
1957;DOUYU INTERNATIONAL HOLDINGS;China;China;Leisure Goods;67.9;17.7;1270.3;-4.5;5.3;1;-63.6;0.1;-89.9;-347.5;-7.1;2155;14.8;1225.9;23.1
1958;ROHTO PHARMACEUTICAL;Japan;Japan;Pharmaceuticals & Biotechnology;67.9;10.5;1543.4;10.1;4.4;;;;220;33.1;14.3;;;3158.7;2.7
1959;OPKO HEALTH;US;US;Pharmaceuticals & Biotechnology;67.9;2;1566.9;23.6;4.3;28.4;-4.5;1.8;16.6;-68.1;1.1;5767;9.5;2321.5;21.2
1960;SHENZHEN TOPBAND;China;China;Electronic & Electrical Equipment;67.8;39.4;1065.7;40.1;6.4;118.4;48.9;11.1;101.6;4.6;9.5;8445;35.6;1882.4;132.7
1961;VIEW;US;US;General Industrials;67.8;11.6;65.3;129.1;103.7;23;-30.7;35.3;-305;45.3;-466.7;895;26.2;960.2;
1962;TATE & LYLE;UK;Row;Food Producers;67.6;-8.1;3714.9;11.6;1.8;156.6;-1.5;4.2;487.5;29.2;13.1;4591;3.4;3920.9;3.5
1963;CAREDX;US;US;Health Care Equipment & Services;67.6;56.4;261.7;54.2;25.8;12;90.7;4.6;-26.2;32;-10;645;35.8;3405;130.6
1964;AKEBIA THERAPEUTICS;US;US;Pharmaceuticals & Biotechnology;67.5;46.9;188.6;-27.7;35.8;0.1;-81.4;0;-234.3;-29.5;-124.2;426;12.1;453.1;-65.6
1965;TI FLUID;UK;Row;Automobiles & Parts;67.5;0.3;2956.6;5;2.3;88.2;7.4;3;134.5;-166.3;4.5;25600;-0.4;1885.2;93.8
1966;WACKER NEUSON;Germany;EU;Industrial Engineering;67.5;12.7;1866.2;15.5;3.6;46;-4.2;2.5;192.9;165.3;10.3;5506;5.9;1846.1;58.2
1967;HENGDIAN GROUP DMEGC MAGNETICS;China;China;Electronic & Electrical Equipment;67.5;53.6;1713.4;54.9;3.9;140.4;48.2;8.2;162.7;8.1;9.5;15269;5.5;3515;33.2
1968;SYROS PHARMACEUTICALS;US;US;Pharmaceuticals & Biotechnology;67.4;25.3;20.7;55.6;325.2;1.1;-62.7;5.3;-87.8;20.8;-423.3;124;20.4;289.8;-45.9
1969;GUOTAI XINDIAN SOFTWARE;China;China;Software & Computer Services;67.4;51;383.8;31.7;17.6;10.8;;2.8;78.8;30.9;20.5;7483;22.3;;
1970;CHINA JUSHI;China;China;Mining;67.4;61.8;2582.5;64;2.6;506.7;138.7;19.6;964.5;144.5;37.3;13327;13.7;9737.2;35.1
1971;REPLIMUNE GROUP;US;US;Pharmaceuticals & Biotechnology;67.4;41.6;;;;2.1;-2.3;;-104.5;48;;206;35.5;1311.6;36.6
1972;ALKEM LABORATORIES;India;RoW;Pharmaceuticals & Biotechnology;67.4;6.6;1249.1;20.4;5.4;40.3;73.9;3.2;209.3;4.3;16.8;16966;10.5;5510.6;42.6
1973;TECAN;Switzerland;RoW;Pharmaceuticals & Biotechnology;67.4;5.6;915.7;29.5;7.4;26.3;14.2;2.9;140.8;19.9;15.4;3291;60.5;6492.9;37.6
1974;ZENUITY;Sweden;EU;Software & Computer Services;67.4;-39.9;1.6;-52.1;4116.8;3.4;-60.5;204.8;159.4;-222.5;9735.1;221;-46.4;;
1975;JIANGSU KANION PHARMACEUTICAL;China;China;Pharmaceuticals & Biotechnology;67.4;34.8;492.4;20.9;13.7;23.8;-9.9;4.8;48.8;-4.8;9.9;4405;-31.7;826.7;-22.4
1976;ZUMTOBEL;Austria;EU;Electronic & Electrical Equipment;67.3;-2.7;1148.3;9.9;5.9;45.3;18.9;3.9;60.8;40.1;5.3;5782;-0.5;401.9;44.6
1977;G1 THERAPEUTICS;US;US;Pharmaceuticals & Biotechnology;67.3;4;27.8;-30.5;242.2;;;;-125.8;47.7;-452.6;148;21.3;565.3;9.7
1978;LENNOX INTERNATIONAL;US;US;Construction & Materials;67.2;13.9;3703.1;15.4;1.8;94.3;36.1;2.5;517.2;20;14;11000;6.8;10999;16.2
1979;AUTEL INTELLIGENT TECHNOLOGY;China;China;Automobiles & Parts;67.1;82.5;306;42.7;21.9;27.9;24.3;9.1;58.5;-8.9;19.1;2316;23.1;;
1980;MERITOR;US;US;Automobiles & Parts;67.1;2.7;3384.2;25.9;2;79.5;5.9;2.3;204;-35.7;6;9600;11.6;1469;1.1
1981;AMYRIS;US;US;Chemicals;67.1;41.1;301.8;97.4;22.2;40.3;257.1;13.4;-156.8;43.9;-52;980;64.7;3959.5;567.8
1982;NESTE;Finland;EU;Oil & Gas Producers;67;9.8;15148;28.9;0.4;929;27.8;6.1;2023;144.9;13.4;4845;0.4;39645.1;15
1983;AERIE PHARMACEUTICALS;US;US;Pharmaceuticals & Biotechnology;67;2.5;171.4;133.5;39.1;2.9;6.2;1.7;-40.9;-70.2;-23.9;376;3;621.8;37.6
1984;ANHUI JIANGHUAI AUTOMOBILE;China;China;Automobiles & Parts;66.9;-71.6;4915.5;-8.7;1.4;92.6;182;1.9;-23.4;-75.9;-0.5;24516;-0.6;4392.7;89.2
1985;GALAXY CORE;China;China;Electronic & Electrical Equipment;66.9;-15.5;968.4;8.5;6.9;528.9;842.3;54.6;224.7;57.5;23.2;1112;37.5;;
1986;YAKULT HONSHA;Japan;Japan;Food Producers;66.9;2;3209.1;7.6;2.1;206.6;12.9;6.4;398.8;19.2;12.4;29273;1.6;8383.4;4.8
1987;QINGDAO HANHE CABLE;China;China;General Industrials;66.7;21.2;1199.5;27.2;5.6;77.1;135.7;6.4;125.8;37.8;10.5;2859;1.7;2051.8;-8.6
1988;AZENTA;US;US;Industrial Engineering;66.6;14.9;453.6;32.2;14.7;46.6;32.3;10.3;-8.8;-71.8;-1.9;2900;-9.4;5573.2;65.8
1989;CHANGHONG MEILING;China;China;Household Goods & Home Construction;66.6;13.5;2384.2;22.8;2.8;36.4;-28.1;1.5;-4;-79.1;-0.2;12815;-14;42.1;21.7
1990;VANDA PHARMACEUTICALS;US;US;Pharmaceuticals & Biotechnology;66.5;35.6;237.2;8.3;28;0.5;-69.2;0.2;54.7;81.5;23.1;278;-4.8;822.3;65.6
1991;ALPHAMAB;China;China;Pharmaceuticals & Biotechnology;66.5;44.8;20.2;214.2;328.5;21.9;74.1;108.3;-55;9.2;-271.5;459;37.4;2119.2;21.2
1992;RADIANT OPTO-ELECTRONICS;Taiwan;RoW;Electronic & Electrical Equipment;66.4;18.5;1815.1;1.5;3.7;21.4;251.2;1.2;239.6;-5.7;13.2;;;1468;-8.3
1993;ELECTRIC POWER DEVELOPMENT;Japan;Japan;Electricity;66.4;-45;8384.9;19.3;0.8;1045.8;-15.1;12.5;672.4;-72.9;8;7146;-0.1;2326.4;2.8
1994;GENTHERM;US;US;Automobiles & Parts;66.4;10.5;923.7;14.6;7.2;40.6;167.3;4.4;104.9;25.1;11.4;10474;-9.1;2512.2;92.6
1995;SHEN MA INDUSTRY;China;China;Personal Goods;66.4;41.9;1501.9;45.6;4.4;313.9;25.4;20.9;391.7;307.9;26.1;6127;-35.2;1207.3;87.3
1996;AEVA TECHNOLOGIES;US;US;Technology Hardware & Equipment;66;264.8;8.2;91.3;807;3.4;350.3;41.6;-92;304.7;-1124.5;227;51.3;1837.7;577.7
1997;GUANGZHOU KINGMED DIAGNOSTICS;China;China;Health Care Equipment & Services;66;29;1565;43.6;4.2;132;73;8.4;398.5;51.5;25.5;12371;15.5;6718.7;61
1998;AN HUI WENERGY;China;China;Electricity;65.9;444.4;2843.2;26.6;2.3;372.7;152.7;13.1;-224.5;-231.5;-7.9;3585;-94.2;950.4;-10.1
1999;OIL & NATURAL GAS;India;RoW;Oil Equipment, Services & Distribution;65.8;-0.3;63188.4;75.9;0.1;3975.7;3.5;6.3;7180.6;128.2;11.4;;;18013.5;46.9
2000;JEOL;Japan;Japan;Industrial Engineering;65.8;5.6;1070;25.3;6.2;9;-82.6;0.8;109.4;236.1;10.2;;;3070.7;161.4
2001;NINEBOT;China;China;Support Services;65.8;4.8;1260.6;52.5;5.2;36.9;-17.9;2.9;67.8;95.5;5.4;3523;32.7;;
2002;BUTTERFLY NETWORK;US;US;Health Care Equipment & Services;65.7;49.7;55.2;;119;7;;12.6;-170.2;5006.6;-308;463;78.1;1828.2;405.2
2003;BOLT;US;US;Pharmaceuticals & Biotechnology;65.7;85.4;1.1;445.5;5904.4;2.1;-28.3;185.6;-81.9;88.7;-7364.1;91;40;583.3;
2004;TOYO INK MANUFACTURING;Japan;Japan;Industrial Engineering;65.7;4.7;2226.4;11.8;3;139.7;37.9;6.3;95.1;-2.9;4.3;7887;-3.3;948.1;8.9
2005;CHINA ZHENHUA GROUP SCIENCE & TECHNOLOGY;China;China;Electronic & Electrical Equipment;65.5;34.8;763.5;45.2;8.6;66.1;19.1;8.7;264;103.3;34.6;7035;1.4;8193.2;155.5
2006;SUN;Japan;Japan;Industrial Engineering;65.5;27.6;287.6;39.5;22.8;5.3;14.2;1.8;10.5;97.9;3.7;1171;12.8;631.3;71.4
2007;PIXART IMAGING;Taiwan;RoW;Electronic & Electrical Equipment;65.4;13.2;280.6;8;23.3;2.6;-11.8;0.9;58.7;-1;20.9;;;736.7;-4.8
2008;ONCOPEPTIDES;Sweden;EU;Pharmaceuticals & Biotechnology;65.4;-22.2;11.6;;566.3;0;-98;0.3;-138.8;-10.7;-1201.2;162;-42.1;379.2;-57.4
2009;FLEXIUM INTERCONNECT;Taiwan;RoW;Electronic & Electrical Equipment;65.4;14;1134.1;19;5.8;210.7;144.2;18.6;114.8;-6.2;10.1;;;1299.7;-6.4
2010;ERASCA;US;US;Pharmaceuticals & Biotechnology;65.3;150.2;;;;9.9;1083.2;;-94.8;-1.7;;123;20.6;2559;
2011;CHIMERIX;US;US;Pharmaceuticals & Biotechnology;65.2;103.7;1.7;-63.2;3730;0.2;256.9;10.5;-153.1;289.5;-8762;87;61.1;540.7;250.4
2012;DIGITAL TURBINE;US;US;Support Services;65.2;155.5;660.1;138.4;9.9;20.6;152.9;3.1;101.7;94.5;15.4;844;201.4;4959.2;165.1
2013;KAKEN PHARMACEUTICAL;Japan;Japan;Pharmaceuticals & Biotechnology;65.1;25;587.8;1.4;11.1;23.1;51.3;3.9;108.7;-20.9;18.5;;;1765.1;1.4
2014;GONGNIU GROUP;China;China;Household Goods & Home Construction;65;18.5;1698.4;23.3;3.8;65.9;13.5;3.9;473.6;25.2;27.9;12383;1.1;1847.6;39
2015;ZHEJIANG WANMA;China;China;Electronic & Electrical Equipment;64.7;36.6;1751.8;37.1;3.7;51.7;38.9;3;57.4;11.7;3.3;5339;3.8;1081.9;-4.1
2016;LOTES;Taiwan;RoW;Electronic & Electrical Equipment;64.7;39.1;682.1;23.7;9.5;115.8;104.7;17;149.4;19.5;21.9;;;1824.8;29.2
2017;ULVAC;Japan;Japan;Industrial Engineering;64.7;0.3;1414.8;-1.3;4.6;55.3;-19;3.9;132.9;9;9.4;6063;-4.8;1438.5;-12.8
2018;ALLEGION;Ireland;EU;Aerospace & Defence;64.7;34.7;2531.7;5.4;2.6;40.1;-3.6;1.6;509;47.2;20.1;11000;-4.3;11403.3;35.4
2019;CORBION;Netherlands;EU;Food Producers;64.6;72.7;1070.8;8.5;6;;;;82;-21.2;7.7;2493;10;2696.7;17.3
2020;GUERBET;France;EU;Pharmaceuticals & Biotechnology;64.6;-9.2;732.1;2.8;8.8;37.5;-5.8;5.1;50.4;15.7;6.9;2730;3.6;435.1;16.9
2021;RADWARE;Israel;RoW;Software & Computer Services;64.6;9.4;253;14.6;25.5;4.9;-35.4;2;16.1;195.5;6.4;1143;1.9;1404;30.6
2022;CEC CORECAST;China;China;Oil & Gas Producers;64.6;5.7;667.8;4.5;9.7;31.2;14.6;4.7;132.7;8.4;19.9;3638;-10.5;2147.8;17.6
2023;CIDARA THERAPEUTICS;US;US;Pharmaceuticals & Biotechnology;64.5;30.6;43.8;310.8;147.4;0;-78;0.1;-37.3;-41.2;-85.2;89;11.3;100.5;-16.7
2024;UNITED LABORATORIES INTERNATIONAL HOLDINGS;China;China;Pharmaceuticals & Biotechnology;64.5;37;1344.9;10.6;4.8;58.2;-18.4;4.3;202;10.7;15;13300;2.3;1094;-42.4
2025;PALFINGER;Austria;EU;Industrial Engineering;64.5;17.6;1841.5;20.1;3.5;128.8;97.9;7;149.8;46.2;8.1;11733;8.4;1436.1;70.5
2026;NEW WORK;Germany;EU;Software & Computer Services;64.4;-4.5;290.9;5.2;22.2;20.1;183.7;6.9;54.8;54.7;18.8;1869;-2.6;1357.3;-2.4
2027;TKH;Netherlands;EU;Electronic & Electrical Equipment;64.4;6.2;1523.8;18.2;4.2;33.6;7.9;2.2;136.8;97;9;6160;10.3;2222.4;57.9
2028;ICU MEDICAL;US;US;Health Care Equipment & Services;64.3;69.6;1162.2;3.6;5.5;60.5;-25.5;5.2;124.9;12.6;10.7;8500;7.6;3732.8;0.8
2029;CHINA TIANRUI GROUP CEMENT;China;China;Construction & Materials;64.1;27.7;1762.5;4.5;3.6;41;-42.8;2.3;308.3;-32.9;17.5;7353;-5.6;1992.8;-25.1
2030;ROCKLEY PHOTONICS;UK;Row;Electronic & Electrical Equipment;64.1;102.2;7.3;;883.6;6.9;;95.5;-102.2;;-1409.4;302;;781.4;
2031;FUJIAN LONGKING;China;China;Electronic & Electrical Equipment;64.1;0.9;1521.5;10.8;4.2;249.6;129;16.4;176;35.5;11.6;7717;0.4;1361.7;-15.7
2032;NOVANTA;Canada;RoW;Industrial Engineering;64;18.7;624;19.7;10.3;17.6;89.8;2.8;72.5;37.5;11.6;2700;22.7;4801;44.3
2033;CYBERARK SOFTWARE;Israel;RoW;Software & Computer Services;64;-24;444;8.3;14.4;7.9;24.4;1.8;-69.2;-1404.3;-15.6;2140;26.7;5796;55.8
2034;CGI;Canada;RoW;Technology Hardware & Equipment;64;-5.5;8322.6;-0.3;0.8;83.6;-5.2;1;1382.6;4.8;16.6;80000;5.3;16947.8;17
2035;CEVA;US;US;Mobile Telecommunications;64;16.9;108.3;22.3;59.1;1.9;-25.3;1.8;3.1;-559.8;2.9;476;17.8;977.5;18.3
2036;JINKO SOLAR;China;China;Electronic & Electrical Equipment;64;18.6;5437.6;18.6;1.2;1270.6;;23.4;391.3;8.6;7.2;31017;27.3;;
2037;JINKOSOLAR;China;China;Electronic & Electrical Equipment;64;18.6;5658.5;16.2;1.1;1199.4;109.5;21.2;190.7;-22.9;3.4;31030;27.4;1287.1;115.4
2038;SK CHEMICALS;South Korea;RoW;Chemicals;63.9;30.6;1554.9;74.3;4.1;109.5;51.4;7;413.1;257.4;26.6;;;2360.9;-31.3
2039;PHATHOM PHARMACEUTICALS;US;US;Pharmaceuticals & Biotechnology;63.9;-26.3;;;;0.3;-68.5;;-119.3;7.5;;77;40;985.3;4.8
2040;YAMAZAKI BAKING;Japan;Japan;Food Producers;63.8;3.5;8140.2;3.8;0.8;282.9;5.9;3.5;127.8;2.3;1.6;32527;11.2;3073.8;4.6
2041;TRUKING TECHNOLOGY;China;China;Industrial Engineering;63.8;72.2;722.7;47.2;8.8;75.8;66.1;10.5;83;94.6;11.5;6775;50.4;1691.8;116.1
2042;CLEARWATER ANALYTICS;US;US;Software & Computer Services;63.7;32.1;222.5;24;28.6;4.4;32;2;25.1;-1.5;11.3;1371;8.9;;
2043;SHENZHEN KTC TECHNOLOGY;China;China;Electronic & Electrical Equipment;63.6;50.1;1630.9;61;3.9;17.6;6.6;1.1;139.3;71.5;8.5;6104;9.3;;
2044;SNAP-ON;US;US;Household Goods & Home Construction;63.6;3.7;4063;16.7;1.6;61.9;6.9;1.5;992;23.8;24.4;12800;4.1;10719.3;50.3
2045;ANGEL YEAST;China;China;Food Producers;63.6;23.6;1458;19.5;4.4;275.7;154;18.9;222;-9.5;15.2;11074;20.6;4576.6;-42.3
2046;ZHEJIANG SUPCON;China;China;Software & Computer Services;63.5;39.6;617.4;43.4;10.3;16.4;108.3;2.7;84;32.2;13.6;5057;23.6;;
2047;VAREX IMAGING;US;US;Health Care Equipment & Services;63.5;-8.9;722.3;10.8;8.8;13.3;-35.7;1.8;66.3;-427.9;9.2;2100;5;1014.7;165
2048;UNICHARM;Japan;Japan;Personal Goods;63.3;4.8;6051;7.6;1;268;-2.4;4.4;917.3;23.3;15.2;16308;-2.1;23536.7;6.3
2049;PLIANT THERAPEUTICS;US;US;Pharmaceuticals & Biotechnology;63.2;16.6;6.7;-81.9;945.3;1.7;27.5;25.8;-86.1;134.2;-1288.1;91;16.7;578.8;-26.5
2050;ISHIHARA SANGYO KAISHA;Japan;Japan;Chemicals;63.1;-5.5;857.8;9;7.4;34.7;-27.1;4;88.1;139.7;10.3;;;354.7;57.8
2051;LKAB;Sweden;EU;Mining;63.1;13.9;4.8;-99.9;1323.4;328.1;21.6;6881.5;;;;4469;-1.5;;
2052;NEXEN TIRE;South Korea;RoW;Automobiles & Parts;63.1;-7.2;1547.2;22.5;4.1;86.3;-1.3;5.6;3.3;-88.9;0.2;;;609;65.3
2053;APPLIED MOLECULAR TRANSPORT;US;US;Pharmaceuticals & Biotechnology;63.1;32.5;;;;1.6;-64.9;;-89;51.1;;125;56.3;1020.2;29.4
2054;PARADE TECHNOLOGIES;US;US;Technology Hardware & Equipment;63.1;17.9;637.5;30.9;9.9;9.5;30.6;1.5;186;58.2;29.2;;;4515.6;68.6
2055;YGSOFT;China;China;Software & Computer Services;63;21.6;263.4;13.4;23.9;8.6;15.6;3.2;46.1;12.1;17.5;4470;-9.2;1150.1;-15.8
2056;VAXXINITY;US;US;Pharmaceuticals & Biotechnology;63;247;0.1;-88.2;108151.8;1.2;-10.8;1997;-110.4;287.4;-189510.8;89;32.8;;
2057;LG UPLUS;South Korea;RoW;Media;63;12.3;10306.3;3.2;0.6;2174.1;-1.7;21.1;728.5;10.5;7.1;;;4564.5;17.6
2058;IMMSI;Italy;EU;Automobiles & Parts;63;26.5;1709.6;24.2;3.7;61.8;12.8;3.6;114.9;42.8;6.7;6482;5.1;159.9;21.6
2059;TOKYO SEIMITSU;Japan;Japan;Technology Hardware & Equipment;63;13.2;1030.3;37.3;6.1;72.4;59.7;7;220.5;91.5;21.4;2354;2.7;1558.3;49.2
2060;WUHAN JINGCE ELECTRONIC;China;China;Electronic & Electrical Equipment;63;41;328.7;15.8;19.2;85.4;70;26;32.9;-36;10;2889;20.4;1402.5;0
2061;PLANET LABS;US;US;Technology Hardware & Equipment;63;49;115.8;15.9;54.3;13.2;-50.4;11.4;-113.1;46.4;-97.6;700;-3.7;301.9;
2062;MERIT MEDICAL SYSTEMS;US;US;Health Care Equipment & Services;62.9;23.8;948.9;11.5;6.6;24.7;-39.2;2.6;62.6;314.4;6.6;6446;7.6;3565.7;48.2
2063;BIO-THERA;China;China;Pharmaceuticals & Biotechnology;62.9;-11.9;115.6;360.3;54.4;10.8;-69.2;9.3;11.7;-115.4;10.1;936;30.7;;
2064;BEIJING THUNISOFT;China;China;Software & Computer Services;62.8;3.9;793.2;71.9;7.9;27;-42.5;3.4;54.3;28.2;6.9;6759;-13.3;1264.9;-48.5
2065;MILLERKNOLL;US;US;Household Goods & Home Construction;62.8;40;3484;60.1;1.8;83.6;58.4;2.4;35.1;-82.9;1;11300;48.7;2811;126.9
2066;ATHERSYS;US;US;Pharmaceuticals & Biotechnology;62.8;12.9;4.9;282.9;1289.1;1.2;17;24.7;-76.9;11.1;-1578.9;104;7.2;335.6;-11.7
2067;SYNAIRGEN;UK;Row;Pharmaceuticals & Biotechnology;62.7;241.1;;;;0;-61.5;;-68.6;226.2;;24;33.3;364.9;2.9
2068;BOMBARDIER;Canada;RoW;Aerospace & Defence;62.7;-67.1;5372.6;-57.5;1.2;209.3;-34.9;3.9;212.8;-17.2;4;13800;-13.8;2687.4;348.8
2069;FUJI;Japan;Japan;Electronic & Electrical Equipment;62.7;-10;1145.1;8.8;5.5;78.8;28.5;6.9;208.7;28.1;18.2;2791;10.7;2157.6;49.7
2070;KINDRED GROUP;Malta;EU;Travel & Leisure;62.6;34.4;1494;11.4;4.2;12.6;103.8;0.8;405.9;59.2;27.2;2055;31.4;3571.1;136.7
2071;SKILLSOFT;US;US;Software & Computer Services;62.5;2.5;501;48.3;12.5;6.1;27.5;1.2;-43.9;-86.7;-8.8;2943;;1137.2;77.9
2072;SUNPLUS TECHNOLOGY;Taiwan;RoW;Technology Hardware & Equipment;62.5;27.4;253.8;24.1;24.6;3.9;-37;1.5;34.3;77.9;13.5;;;741.8;216.9
2073;BOZHON;China;China;Electronic & Electrical Equipment;62.4;23.6;526.9;;11.8;37.3;;7.1;42;;8;5150;;;
2074;BIO-TECHNE;US;US;Pharmaceuticals & Biotechnology;62.3;8.3;822;26;7.6;39.1;-14.4;4.8;216.3;62.5;26.3;2600;13;8695.1;35.7
2075;HAND ENTERPRISE SOLUTIONS;China;China;Support Services;62.3;-1.3;387;13;16.1;34.2;9.6;8.8;14.2;-66.2;3.7;9611;7.8;820.9;-26.1
2076;PUMA;Germany;EU;Personal Goods;62.3;11.1;6829.3;30.1;0.9;202.4;34;3;557.1;166.3;8.2;16125;12.2;15580.2;48.8
2077;XINING SPECIAL STEEL;China;China;Industrial Metals & Mining;62.3;48.5;1602.6;23.1;3.9;12;-6.4;0.7;17.7;-82.5;1.1;3643;-5.1;712.7;46.9
2078;SUZHOU ZELGEN;China;China;Pharmaceuticals & Biotechnology;62.2;67;26.1;621.8;238.1;9.8;22.6;37.5;-69.7;40.4;-266.6;688;185.5;;
2079;IRONWOOD PHARMACEUTICALS;US;US;Pharmaceuticals & Biotechnology;62.2;-20.1;365.3;6.2;17;0.2;-85.6;0.1;204.9;48.3;56.1;219;-5.6;1884.1;32.1
2080;TEAMVIEWER AG;Germany;EU;Software & Computer Services;62.1;50;501.1;10;12.4;15.2;-41.8;3;133.4;-18.7;26.6;1477;17.6;5708.4;-37.2
2081;89BIO;US;US;Pharmaceuticals & Biotechnology;62.1;94.3;;;;0.1;-50;;-79.2;81.8;;41;51.9;328.3;-42.7
2082;SHENZHEN GONGJIN ELECTRONICS;China;China;Technology Hardware & Equipment;62;24.5;1461.4;21.4;4.2;46.4;3.8;3.2;49.8;2.2;3.4;7459;0.6;948.3;-33.7
2083;PRYSMIAN;Italy;EU;Electronic & Electrical Equipment;62;-41.5;12736;27.2;0.5;258;7.5;2;570;69.1;4.5;29763;5.1;8545.8;36
2084;WANGSU SCIENCE & TECHNOLOGY;China;China;Software & Computer Services;62;-7.2;629.1;-19.8;9.9;35.3;-38.5;5.6;-8.7;-123.8;-1.4;2397;1;1859.9;-33.5
2085;KALVISTA PHARMACEUTICALS;US;US;Pharmaceuticals & Biotechnology;62;70;;;;0.8;1035.4;;-85.3;66.8;;105;50;441;113
